agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	number3	completed
De personen geloven dat de jongens bij de tafel de persoon bekritiseren	De personen geloven dat de jongens bij de tafel de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De personen geloven dat de jongens bij de tafel de persoon bekritiseren.
De personen denken dat de advocaten op de fiets de persoon kennen	De personen denken dat de advocaten op de fiets de persoon kent	kennen	kent	5	11	plural	plural	singular	De personen denken dat de advocaten op de fiets de persoon kennen.
De automobilisten denken dat de jongens achter de stoel de persoon kennen	De automobilisten denken dat de jongens achter de stoel de persoon kent	kennen	kent	5	11	plural	plural	singular	De automobilisten denken dat de jongens achter de stoel de persoon kennen.
De personen zien dat de mannen bij de tafel de persoon bekritiseren	De personen zien dat de mannen bij de tafel de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De personen zien dat de mannen bij de tafel de persoon bekritiseren.
De werkgevers zien dat de schrijvers achter de fiets de persoon horen	De werkgevers zien dat de schrijvers achter de fiets de persoon hoort	horen	hoort	5	11	plural	plural	singular	De werkgevers zien dat de schrijvers achter de fiets de persoon horen.
De werkgevers denken dat de advocaten bij het raam de persoon stimuleren	De werkgevers denken dat de advocaten bij het raam de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	singular	De werkgevers denken dat de advocaten bij het raam de persoon stimuleren.
De werkgevers willen dat de winnaars naast de stoel de persoon bekritiseren	De werkgevers willen dat de winnaars naast de stoel de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De werkgevers willen dat de winnaars naast de stoel de persoon bekritiseren.
De personen willen dat de schrijvers op het raam de persoon bekritiseren	De personen willen dat de schrijvers op het raam de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De personen willen dat de schrijvers op het raam de persoon bekritiseren.
De personen geloven dat de boeren op de fiets de persoon stimuleren	De personen geloven dat de boeren op de fiets de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	singular	De personen geloven dat de boeren op de fiets de persoon stimuleren.
De werkgevers denken dat de inwoners achter de fiets de persoon onderzoeken	De werkgevers denken dat de inwoners achter de fiets de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De werkgevers denken dat de inwoners achter de fiets de persoon onderzoeken.
De personen zien dat de winnaars achter de boom de persoon bekritiseren	De personen zien dat de winnaars achter de boom de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De personen zien dat de winnaars achter de boom de persoon bekritiseren.
De personen zien dat de boeren op het bureau de persoon stimuleren	De personen zien dat de boeren op het bureau de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	singular	De personen zien dat de boeren op het bureau de persoon stimuleren.
De werkgevers zien dat de inwoners op de vrachtwagen de persoon onderzoeken	De werkgevers zien dat de inwoners op de vrachtwagen de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De werkgevers zien dat de inwoners op de vrachtwagen de persoon onderzoeken.
De personen wensen dat de advocaten op het raam de persoon kennen	De personen wensen dat de advocaten op het raam de persoon kent	kennen	kent	5	11	plural	plural	singular	De personen wensen dat de advocaten op het raam de persoon kennen.
De personen denken dat de inwoners achter de tafel de persoon horen	De personen denken dat de inwoners achter de tafel de persoon hoort	horen	hoort	5	11	plural	plural	singular	De personen denken dat de inwoners achter de tafel de persoon horen.
De automobilisten geloven dat de schrijvers achter de stoel de persoon kennen	De automobilisten geloven dat de schrijvers achter de stoel de persoon kent	kennen	kent	5	11	plural	plural	singular	De automobilisten geloven dat de schrijvers achter de stoel de persoon kennen.
De personen wensen dat de schrijvers achter de tafel de persoon steunen	De personen wensen dat de schrijvers achter de tafel de persoon steunt	steunen	steunt	5	11	plural	plural	singular	De personen wensen dat de schrijvers achter de tafel de persoon steunen.
De automobilisten willen dat de winnaars op de stoel de persoon steunen	De automobilisten willen dat de winnaars op de stoel de persoon steunt	steunen	steunt	5	11	plural	plural	singular	De automobilisten willen dat de winnaars op de stoel de persoon steunen.
De automobilisten denken dat de meiden op de stoel de persoon kennen	De automobilisten denken dat de meiden op de stoel de persoon kent	kennen	kent	5	11	plural	plural	singular	De automobilisten denken dat de meiden op de stoel de persoon kennen.
De werkgevers denken dat de boeren op de stoel de persoon onderzoeken	De werkgevers denken dat de boeren op de stoel de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De werkgevers denken dat de boeren op de stoel de persoon onderzoeken.
De automobilisten willen dat de mannen bij de tafel de persoon horen	De automobilisten willen dat de mannen bij de tafel de persoon hoort	horen	hoort	5	11	plural	plural	singular	De automobilisten willen dat de mannen bij de tafel de persoon horen.
De automobilisten wensen dat de mannen achter de tafel de persoon horen	De automobilisten wensen dat de mannen achter de tafel de persoon hoort	horen	hoort	5	11	plural	plural	singular	De automobilisten wensen dat de mannen achter de tafel de persoon horen.
De personen willen dat de mannen naast de vrachtwagen de persoon horen	De personen willen dat de mannen naast de vrachtwagen de persoon hoort	horen	hoort	5	11	plural	plural	singular	De personen willen dat de mannen naast de vrachtwagen de persoon horen.
De automobilisten zien dat de jongens bij de boom de persoon verleiden	De automobilisten zien dat de jongens bij de boom de persoon verleidt	verleiden	verleidt	5	11	plural	plural	singular	De automobilisten zien dat de jongens bij de boom de persoon verleiden.
De werkgevers zien dat de mannen achter de stoel de persoon bekritiseren	De werkgevers zien dat de mannen achter de stoel de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De werkgevers zien dat de mannen achter de stoel de persoon bekritiseren.
De personen geloven dat de boeren achter de tafel de persoon onderzoeken	De personen geloven dat de boeren achter de tafel de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De personen geloven dat de boeren achter de tafel de persoon onderzoeken.
De werkgevers zien dat de schrijvers achter de boom de persoon steunen	De werkgevers zien dat de schrijvers achter de boom de persoon steunt	steunen	steunt	5	11	plural	plural	singular	De werkgevers zien dat de schrijvers achter de boom de persoon steunen.
De werkgevers zien dat de mannen achter de tafel de persoon stimuleren	De werkgevers zien dat de mannen achter de tafel de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	singular	De werkgevers zien dat de mannen achter de tafel de persoon stimuleren.
De automobilisten denken dat de meiden achter de vrachtwagen de persoon kennen	De automobilisten denken dat de meiden achter de vrachtwagen de persoon kent	kennen	kent	5	11	plural	plural	singular	De automobilisten denken dat de meiden achter de vrachtwagen de persoon kennen.
De automobilisten denken dat de meiden achter de vrachtwagen de persoon horen	De automobilisten denken dat de meiden achter de vrachtwagen de persoon hoort	horen	hoort	5	11	plural	plural	singular	De automobilisten denken dat de meiden achter de vrachtwagen de persoon horen.
De werkgevers denken dat de boeren achter de stoel de persoon roepen	De werkgevers denken dat de boeren achter de stoel de persoon roept	roepen	roept	5	11	plural	plural	singular	De werkgevers denken dat de boeren achter de stoel de persoon roepen.
De personen wensen dat de meiden bij de tafel de persoon bekritiseren	De personen wensen dat de meiden bij de tafel de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De personen wensen dat de meiden bij de tafel de persoon bekritiseren.
De automobilisten zien dat de inwoners achter de boom de persoon bekritiseren	De automobilisten zien dat de inwoners achter de boom de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De automobilisten zien dat de inwoners achter de boom de persoon bekritiseren.
De automobilisten willen dat de inwoners achter de boom de persoon steunen	De automobilisten willen dat de inwoners achter de boom de persoon steunt	steunen	steunt	5	11	plural	plural	singular	De automobilisten willen dat de inwoners achter de boom de persoon steunen.
De personen willen dat de meiden achter de fiets de persoon stimuleren	De personen willen dat de meiden achter de fiets de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	singular	De personen willen dat de meiden achter de fiets de persoon stimuleren.
De werkgevers willen dat de meiden op de boom de persoon kennen	De werkgevers willen dat de meiden op de boom de persoon kent	kennen	kent	5	11	plural	plural	singular	De werkgevers willen dat de meiden op de boom de persoon kennen.
De automobilisten zien dat de inwoners op de tafel de persoon kennen	De automobilisten zien dat de inwoners op de tafel de persoon kent	kennen	kent	5	11	plural	plural	singular	De automobilisten zien dat de inwoners op de tafel de persoon kennen.
De personen denken dat de boeren achter de stoel de persoon kennen	De personen denken dat de boeren achter de stoel de persoon kent	kennen	kent	5	11	plural	plural	singular	De personen denken dat de boeren achter de stoel de persoon kennen.
De werkgevers geloven dat de inwoners achter de vrachtwagen de persoon horen	De werkgevers geloven dat de inwoners achter de vrachtwagen de persoon hoort	horen	hoort	5	11	plural	plural	singular	De werkgevers geloven dat de inwoners achter de vrachtwagen de persoon horen.
De werkgevers wensen dat de winnaars bij de stoel de persoon onderzoeken	De werkgevers wensen dat de winnaars bij de stoel de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De werkgevers wensen dat de winnaars bij de stoel de persoon onderzoeken.
De personen willen dat de winnaars bij de vrachtwagen de persoon roepen	De personen willen dat de winnaars bij de vrachtwagen de persoon roept	roepen	roept	5	11	plural	plural	singular	De personen willen dat de winnaars bij de vrachtwagen de persoon roepen.
De personen denken dat de winnaars bij de vrachtwagen de persoon kennen	De personen denken dat de winnaars bij de vrachtwagen de persoon kent	kennen	kent	5	11	plural	plural	singular	De personen denken dat de winnaars bij de vrachtwagen de persoon kennen.
De automobilisten willen dat de boeren op de vrachtwagen de persoon roepen	De automobilisten willen dat de boeren op de vrachtwagen de persoon roept	roepen	roept	5	11	plural	plural	singular	De automobilisten willen dat de boeren op de vrachtwagen de persoon roepen.
De werkgevers geloven dat de advocaten bij de fiets de persoon verleiden	De werkgevers geloven dat de advocaten bij de fiets de persoon verleidt	verleiden	verleidt	5	11	plural	plural	singular	De werkgevers geloven dat de advocaten bij de fiets de persoon verleiden.
De automobilisten zien dat de jongens op het bureau de persoon bekritiseren	De automobilisten zien dat de jongens op het bureau de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De automobilisten zien dat de jongens op het bureau de persoon bekritiseren.
De werkgevers zien dat de boeren naast de fiets de persoon roepen	De werkgevers zien dat de boeren naast de fiets de persoon roept	roepen	roept	5	11	plural	plural	singular	De werkgevers zien dat de boeren naast de fiets de persoon roepen.
De werkgevers willen dat de boeren naast de fiets de persoon verleiden	De werkgevers willen dat de boeren naast de fiets de persoon verleidt	verleiden	verleidt	5	11	plural	plural	singular	De werkgevers willen dat de boeren naast de fiets de persoon verleiden.
De automobilisten willen dat de advocaten bij het bureau de persoon stimuleren	De automobilisten willen dat de advocaten bij het bureau de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	singular	De automobilisten willen dat de advocaten bij het bureau de persoon stimuleren.
De personen wensen dat de inwoners naast de fiets de persoon bekritiseren	De personen wensen dat de inwoners naast de fiets de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De personen wensen dat de inwoners naast de fiets de persoon bekritiseren.
De automobilisten wensen dat de advocaten op de vrachtwagen de persoon kennen	De automobilisten wensen dat de advocaten op de vrachtwagen de persoon kent	kennen	kent	5	11	plural	plural	singular	De automobilisten wensen dat de advocaten op de vrachtwagen de persoon kennen.
De personen wensen dat de winnaars bij de stoel de persoon stimuleren	De personen wensen dat de winnaars bij de stoel de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	singular	De personen wensen dat de winnaars bij de stoel de persoon stimuleren.
De automobilisten denken dat de winnaars bij het bureau de persoon horen	De automobilisten denken dat de winnaars bij het bureau de persoon hoort	horen	hoort	5	11	plural	plural	singular	De automobilisten denken dat de winnaars bij het bureau de persoon horen.
De personen denken dat de mannen bij het raam de persoon onderzoeken	De personen denken dat de mannen bij het raam de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De personen denken dat de mannen bij het raam de persoon onderzoeken.
De personen denken dat de schrijvers achter de vrachtwagen de persoon steunen	De personen denken dat de schrijvers achter de vrachtwagen de persoon steunt	steunen	steunt	5	11	plural	plural	singular	De personen denken dat de schrijvers achter de vrachtwagen de persoon steunen.
De werkgevers zien dat de boeren naast de boom de persoon verleiden	De werkgevers zien dat de boeren naast de boom de persoon verleidt	verleiden	verleidt	5	11	plural	plural	singular	De werkgevers zien dat de boeren naast de boom de persoon verleiden.
De werkgevers zien dat de meiden bij de boom de persoon bekritiseren	De werkgevers zien dat de meiden bij de boom de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De werkgevers zien dat de meiden bij de boom de persoon bekritiseren.
De personen zien dat de inwoners op de tafel de persoon stimuleren	De personen zien dat de inwoners op de tafel de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	singular	De personen zien dat de inwoners op de tafel de persoon stimuleren.
De personen denken dat de inwoners naast het raam de persoon steunen	De personen denken dat de inwoners naast het raam de persoon steunt	steunen	steunt	5	11	plural	plural	singular	De personen denken dat de inwoners naast het raam de persoon steunen.
De personen denken dat de jongens op de vrachtwagen de persoon steunen	De personen denken dat de jongens op de vrachtwagen de persoon steunt	steunen	steunt	5	11	plural	plural	singular	De personen denken dat de jongens op de vrachtwagen de persoon steunen.
De automobilisten willen dat de schrijvers op de tafel de persoon horen	De automobilisten willen dat de schrijvers op de tafel de persoon hoort	horen	hoort	5	11	plural	plural	singular	De automobilisten willen dat de schrijvers op de tafel de persoon horen.
De personen willen dat de boeren op het raam de persoon onderzoeken	De personen willen dat de boeren op het raam de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De personen willen dat de boeren op het raam de persoon onderzoeken.
De personen denken dat de jongens naast de tafel de persoon onderzoeken	De personen denken dat de jongens naast de tafel de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De personen denken dat de jongens naast de tafel de persoon onderzoeken.
De werkgevers zien dat de schrijvers op de vrachtwagen de persoon kennen	De werkgevers zien dat de schrijvers op de vrachtwagen de persoon kent	kennen	kent	5	11	plural	plural	singular	De werkgevers zien dat de schrijvers op de vrachtwagen de persoon kennen.
De automobilisten wensen dat de inwoners bij het bureau de persoon horen	De automobilisten wensen dat de inwoners bij het bureau de persoon hoort	horen	hoort	5	11	plural	plural	singular	De automobilisten wensen dat de inwoners bij het bureau de persoon horen.
De personen zien dat de advocaten bij de tafel de persoon onderzoeken	De personen zien dat de advocaten bij de tafel de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De personen zien dat de advocaten bij de tafel de persoon onderzoeken.
De automobilisten willen dat de jongens naast de tafel de persoon onderzoeken	De automobilisten willen dat de jongens naast de tafel de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De automobilisten willen dat de jongens naast de tafel de persoon onderzoeken.
De automobilisten zien dat de boeren achter het raam de persoon bekritiseren	De automobilisten zien dat de boeren achter het raam de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De automobilisten zien dat de boeren achter het raam de persoon bekritiseren.
De personen willen dat de inwoners bij de boom de persoon bekritiseren	De personen willen dat de inwoners bij de boom de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De personen willen dat de inwoners bij de boom de persoon bekritiseren.
De automobilisten wensen dat de winnaars achter het bureau de persoon kennen	De automobilisten wensen dat de winnaars achter het bureau de persoon kent	kennen	kent	5	11	plural	plural	singular	De automobilisten wensen dat de winnaars achter het bureau de persoon kennen.
De personen zien dat de advocaten op de vrachtwagen de persoon roepen	De personen zien dat de advocaten op de vrachtwagen de persoon roept	roepen	roept	5	11	plural	plural	singular	De personen zien dat de advocaten op de vrachtwagen de persoon roepen.
De automobilisten willen dat de mannen naast het bureau de persoon onderzoeken	De automobilisten willen dat de mannen naast het bureau de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De automobilisten willen dat de mannen naast het bureau de persoon onderzoeken.
De automobilisten zien dat de mannen op de boom de persoon stimuleren	De automobilisten zien dat de mannen op de boom de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	singular	De automobilisten zien dat de mannen op de boom de persoon stimuleren.
De werkgevers wensen dat de mannen naast de vrachtwagen de persoon verleiden	De werkgevers wensen dat de mannen naast de vrachtwagen de persoon verleidt	verleiden	verleidt	5	11	plural	plural	singular	De werkgevers wensen dat de mannen naast de vrachtwagen de persoon verleiden.
De werkgevers willen dat de boeren bij de boom de persoon stimuleren	De werkgevers willen dat de boeren bij de boom de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	singular	De werkgevers willen dat de boeren bij de boom de persoon stimuleren.
De personen wensen dat de schrijvers op de stoel de persoon stimuleren	De personen wensen dat de schrijvers op de stoel de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	singular	De personen wensen dat de schrijvers op de stoel de persoon stimuleren.
De werkgevers wensen dat de schrijvers naast het raam de persoon bekritiseren	De werkgevers wensen dat de schrijvers naast het raam de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De werkgevers wensen dat de schrijvers naast het raam de persoon bekritiseren.
De werkgevers denken dat de inwoners achter de fiets de persoon horen	De werkgevers denken dat de inwoners achter de fiets de persoon hoort	horen	hoort	5	11	plural	plural	singular	De werkgevers denken dat de inwoners achter de fiets de persoon horen.
De personen willen dat de schrijvers naast de tafel de persoon onderzoeken	De personen willen dat de schrijvers naast de tafel de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De personen willen dat de schrijvers naast de tafel de persoon onderzoeken.
De werkgevers wensen dat de boeren bij het bureau de persoon steunen	De werkgevers wensen dat de boeren bij het bureau de persoon steunt	steunen	steunt	5	11	plural	plural	singular	De werkgevers wensen dat de boeren bij het bureau de persoon steunen.
De personen zien dat de meiden naast het raam de persoon kennen	De personen zien dat de meiden naast het raam de persoon kent	kennen	kent	5	11	plural	plural	singular	De personen zien dat de meiden naast het raam de persoon kennen.
De werkgevers willen dat de boeren naast het bureau de persoon bekritiseren	De werkgevers willen dat de boeren naast het bureau de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De werkgevers willen dat de boeren naast het bureau de persoon bekritiseren.
De werkgevers denken dat de advocaten achter het raam de persoon roepen	De werkgevers denken dat de advocaten achter het raam de persoon roept	roepen	roept	5	11	plural	plural	singular	De werkgevers denken dat de advocaten achter het raam de persoon roepen.
De automobilisten denken dat de schrijvers bij het bureau de persoon bekritiseren	De automobilisten denken dat de schrijvers bij het bureau de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De automobilisten denken dat de schrijvers bij het bureau de persoon bekritiseren.
De automobilisten geloven dat de inwoners bij de stoel de persoon steunen	De automobilisten geloven dat de inwoners bij de stoel de persoon steunt	steunen	steunt	5	11	plural	plural	singular	De automobilisten geloven dat de inwoners bij de stoel de persoon steunen.
De personen willen dat de inwoners bij de vrachtwagen de persoon horen	De personen willen dat de inwoners bij de vrachtwagen de persoon hoort	horen	hoort	5	11	plural	plural	singular	De personen willen dat de inwoners bij de vrachtwagen de persoon horen.
De automobilisten geloven dat de jongens bij de boom de persoon steunen	De automobilisten geloven dat de jongens bij de boom de persoon steunt	steunen	steunt	5	11	plural	plural	singular	De automobilisten geloven dat de jongens bij de boom de persoon steunen.
De personen denken dat de boeren op de fiets de persoon kennen	De personen denken dat de boeren op de fiets de persoon kent	kennen	kent	5	11	plural	plural	singular	De personen denken dat de boeren op de fiets de persoon kennen.
De automobilisten willen dat de boeren achter de boom de persoon bekritiseren	De automobilisten willen dat de boeren achter de boom de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De automobilisten willen dat de boeren achter de boom de persoon bekritiseren.
De personen geloven dat de jongens achter het raam de persoon onderzoeken	De personen geloven dat de jongens achter het raam de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De personen geloven dat de jongens achter het raam de persoon onderzoeken.
De automobilisten denken dat de mannen bij de fiets de persoon steunen	De automobilisten denken dat de mannen bij de fiets de persoon steunt	steunen	steunt	5	11	plural	plural	singular	De automobilisten denken dat de mannen bij de fiets de persoon steunen.
De personen zien dat de inwoners naast de stoel de persoon roepen	De personen zien dat de inwoners naast de stoel de persoon roept	roepen	roept	5	11	plural	plural	singular	De personen zien dat de inwoners naast de stoel de persoon roepen.
De werkgevers denken dat de schrijvers bij de stoel de persoon bekritiseren	De werkgevers denken dat de schrijvers bij de stoel de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De werkgevers denken dat de schrijvers bij de stoel de persoon bekritiseren.
De automobilisten wensen dat de inwoners naast de boom de persoon steunen	De automobilisten wensen dat de inwoners naast de boom de persoon steunt	steunen	steunt	5	11	plural	plural	singular	De automobilisten wensen dat de inwoners naast de boom de persoon steunen.
De automobilisten wensen dat de inwoners op de stoel de persoon roepen	De automobilisten wensen dat de inwoners op de stoel de persoon roept	roepen	roept	5	11	plural	plural	singular	De automobilisten wensen dat de inwoners op de stoel de persoon roepen.
De automobilisten willen dat de winnaars op de vrachtwagen de persoon verleiden	De automobilisten willen dat de winnaars op de vrachtwagen de persoon verleidt	verleiden	verleidt	5	11	plural	plural	singular	De automobilisten willen dat de winnaars op de vrachtwagen de persoon verleiden.
De automobilisten geloven dat de meiden bij de stoel de persoon bekritiseren	De automobilisten geloven dat de meiden bij de stoel de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	singular	De automobilisten geloven dat de meiden bij de stoel de persoon bekritiseren.
De personen wensen dat de inwoners achter de stoel de persoon onderzoeken	De personen wensen dat de inwoners achter de stoel de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	singular	De personen wensen dat de inwoners achter de stoel de persoon onderzoeken.
De automobilisten denken dat de winnaars bij de fietsen de persoon kennen	De automobilisten denken dat de winnaars bij de fietsen de persoon kent	kennen	kent	5	11	plural	plural	plural	De automobilisten denken dat de winnaars bij de fietsen de persoon kennen.
De automobilisten wensen dat de winnaars op de fietsen de persoon bekritiseren	De automobilisten wensen dat de winnaars op de fietsen de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	plural	De automobilisten wensen dat de winnaars op de fietsen de persoon bekritiseren.
De automobilisten denken dat de mannen naast de ramen de persoon stimuleren	De automobilisten denken dat de mannen naast de ramen de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	plural	De automobilisten denken dat de mannen naast de ramen de persoon stimuleren.
De automobilisten willen dat de meiden op de tafels de persoon onderzoeken	De automobilisten willen dat de meiden op de tafels de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	plural	De automobilisten willen dat de meiden op de tafels de persoon onderzoeken.
De werkgevers wensen dat de mannen bij de bomen de persoon verleiden	De werkgevers wensen dat de mannen bij de bomen de persoon verleidt	verleiden	verleidt	5	11	plural	plural	plural	De werkgevers wensen dat de mannen bij de bomen de persoon verleiden.
De automobilisten wensen dat de jongens achter de stoelen de persoon kennen	De automobilisten wensen dat de jongens achter de stoelen de persoon kent	kennen	kent	5	11	plural	plural	plural	De automobilisten wensen dat de jongens achter de stoelen de persoon kennen.
De personen willen dat de jongens naast de tafels de persoon stimuleren	De personen willen dat de jongens naast de tafels de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	plural	De personen willen dat de jongens naast de tafels de persoon stimuleren.
De personen willen dat de jongens achter de bomen de persoon bekritiseren	De personen willen dat de jongens achter de bomen de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	plural	De personen willen dat de jongens achter de bomen de persoon bekritiseren.
De automobilisten zien dat de winnaars naast de bomen de persoon roepen	De automobilisten zien dat de winnaars naast de bomen de persoon roept	roepen	roept	5	11	plural	plural	plural	De automobilisten zien dat de winnaars naast de bomen de persoon roepen.
De werkgevers denken dat de mannen naast de bomen de persoon bekritiseren	De werkgevers denken dat de mannen naast de bomen de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	plural	De werkgevers denken dat de mannen naast de bomen de persoon bekritiseren.
De automobilisten zien dat de advocaten naast de bomen de persoon steunen	De automobilisten zien dat de advocaten naast de bomen de persoon steunt	steunen	steunt	5	11	plural	plural	plural	De automobilisten zien dat de advocaten naast de bomen de persoon steunen.
De personen zien dat de schrijvers achter de tafels de persoon steunen	De personen zien dat de schrijvers achter de tafels de persoon steunt	steunen	steunt	5	11	plural	plural	plural	De personen zien dat de schrijvers achter de tafels de persoon steunen.
De werkgevers willen dat de boeren bij de fietsen de persoon verleiden	De werkgevers willen dat de boeren bij de fietsen de persoon verleidt	verleiden	verleidt	5	11	plural	plural	plural	De werkgevers willen dat de boeren bij de fietsen de persoon verleiden.
De werkgevers wensen dat de boeren bij de bureaus de persoon steunen	De werkgevers wensen dat de boeren bij de bureaus de persoon steunt	steunen	steunt	5	11	plural	plural	plural	De werkgevers wensen dat de boeren bij de bureaus de persoon steunen.
De automobilisten willen dat de boeren naast de tafels de persoon verleiden	De automobilisten willen dat de boeren naast de tafels de persoon verleidt	verleiden	verleidt	5	11	plural	plural	plural	De automobilisten willen dat de boeren naast de tafels de persoon verleiden.
De werkgevers zien dat de meiden bij de fietsen de persoon horen	De werkgevers zien dat de meiden bij de fietsen de persoon hoort	horen	hoort	5	11	plural	plural	plural	De werkgevers zien dat de meiden bij de fietsen de persoon horen.
De personen willen dat de advocaten op de ramen de persoon bekritiseren	De personen willen dat de advocaten op de ramen de persoon bekritiseert	bekritiseren	bekritiseert	5	11	plural	plural	plural	De personen willen dat de advocaten op de ramen de persoon bekritiseren.
De personen zien dat de winnaars naast de ramen de persoon stimuleren	De personen zien dat de winnaars naast de ramen de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	plural	De personen zien dat de winnaars naast de ramen de persoon stimuleren.
De automobilisten wensen dat de advocaten bij de stoelen de persoon roepen	De automobilisten wensen dat de advocaten bij de stoelen de persoon roept	roepen	roept	5	11	plural	plural	plural	De automobilisten wensen dat de advocaten bij de stoelen de persoon roepen.
De werkgevers denken dat de inwoners achter de fietsen de persoon roepen	De werkgevers denken dat de inwoners achter de fietsen de persoon roept	roepen	roept	5	11	plural	plural	plural	De werkgevers denken dat de inwoners achter de fietsen de persoon roepen.
De automobilisten wensen dat de advocaten bij de vrachtwagens de persoon verleiden	De automobilisten wensen dat de advocaten bij de vrachtwagens de persoon verleidt	verleiden	verleidt	5	11	plural	plural	plural	De automobilisten wensen dat de advocaten bij de vrachtwagens de persoon verleiden.
De automobilisten zien dat de mannen op de bomen de persoon steunen	De automobilisten zien dat de mannen op de bomen de persoon steunt	steunen	steunt	5	11	plural	plural	plural	De automobilisten zien dat de mannen op de bomen de persoon steunen.
De automobilisten wensen dat de inwoners achter de fietsen de persoon horen	De automobilisten wensen dat de inwoners achter de fietsen de persoon hoort	horen	hoort	5	11	plural	plural	plural	De automobilisten wensen dat de inwoners achter de fietsen de persoon horen.
De werkgevers wensen dat de mannen bij de ramen de persoon roepen	De werkgevers wensen dat de mannen bij de ramen de persoon roept	roepen	roept	5	11	plural	plural	plural	De werkgevers wensen dat de mannen bij de ramen de persoon roepen.
De automobilisten zien dat de advocaten naast de ramen de persoon verleiden	De automobilisten zien dat de advocaten naast de ramen de persoon verleidt	verleiden	verleidt	5	11	plural	plural	plural	De automobilisten zien dat de advocaten naast de ramen de persoon verleiden.
De automobilisten willen dat de advocaten achter de bureaus de persoon stimuleren	De automobilisten willen dat de advocaten achter de bureaus de persoon stimuleert	stimuleren	stimuleert	5	11	plural	plural	plural	De automobilisten willen dat de advocaten achter de bureaus de persoon stimuleren.
De automobilisten zien dat de schrijvers bij de ramen de persoon onderzoeken	De automobilisten zien dat de schrijvers bij de ramen de persoon onderzoekt	onderzoeken	onderzoekt	5	11	plural	plural	plural	De automobilisten zien dat de schrijvers bij de ramen de persoon onderzoeken.
