agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	completed
De groepen advocaten vertrouwen	De groepen advocaten vertrouwt	vertrouwen	vertrouwt	1	3	plural	De groepen advocaten vertrouwen de persoon.
De groepen advocaten horen	De groepen advocaten hoort	horen	hoort	1	3	plural	De groepen advocaten horen de persoon.
De groepen advocaten groeten	De groepen advocaten groet	groeten	groet	1	3	plural	De groepen advocaten groeten de persoon.
De groepen advocaten zien	De groepen advocaten ziet	zien	ziet	1	3	plural	De groepen advocaten zien de persoon.
De groepen advocaten kennen	De groepen advocaten kent	kennen	kent	1	3	plural	De groepen advocaten kennen de persoon.
De groepen advocaten bekritiseren	De groepen advocaten bekritiseert	bekritiseren	bekritiseert	1	3	plural	De groepen advocaten bekritiseren de persoon.
De groepen advocaten missen	De groepen advocaten mist	missen	mist	1	3	plural	De groepen advocaten missen de persoon.
De groepen advocaten roepen	De groepen advocaten roept	roepen	roept	1	3	plural	De groepen advocaten roepen de persoon.
De groepen advocaten onderzoeken	De groepen advocaten onderzoekt	onderzoeken	onderzoekt	1	3	plural	De groepen advocaten onderzoeken de persoon.
De groepen advocaten vermijden	De groepen advocaten vermijdt	vermijden	vermijdt	1	3	plural	De groepen advocaten vermijden de persoon.
De groepen advocaten stimuleren	De groepen advocaten stimuleert	stimuleren	stimuleert	1	3	plural	De groepen advocaten stimuleren de persoon.
De groepen leraren begrijpen	De groepen leraren begrijpt	begrijpen	begrijpt	1	3	plural	De groepen leraren begrijpen de persoon.
De groepen leraren verleiden	De groepen leraren verleidt	verleiden	verleidt	1	3	plural	De groepen leraren verleiden de persoon.
De groepen leraren herkennen	De groepen leraren herkent	herkennen	herkent	1	3	plural	De groepen leraren herkennen de persoon.
De groepen leraren vertrouwen	De groepen leraren vertrouwt	vertrouwen	vertrouwt	1	3	plural	De groepen leraren vertrouwen de persoon.
De groepen leraren horen	De groepen leraren hoort	horen	hoort	1	3	plural	De groepen leraren horen de persoon.
De groepen leraren groeten	De groepen leraren groet	groeten	groet	1	3	plural	De groepen leraren groeten de persoon.
De groepen leraren zien	De groepen leraren ziet	zien	ziet	1	3	plural	De groepen leraren zien de persoon.
De groepen leraren kennen	De groepen leraren kent	kennen	kent	1	3	plural	De groepen leraren kennen de persoon.
De groepen leraren bekritiseren	De groepen leraren bekritiseert	bekritiseren	bekritiseert	1	3	plural	De groepen leraren bekritiseren de persoon.
De groepen leraren missen	De groepen leraren mist	missen	mist	1	3	plural	De groepen leraren missen de persoon.
De groepen leraren roepen	De groepen leraren roept	roepen	roept	1	3	plural	De groepen leraren roepen de persoon.
De groepen leraren onderzoeken	De groepen leraren onderzoekt	onderzoeken	onderzoekt	1	3	plural	De groepen leraren onderzoeken de persoon.
De groepen leraren vermijden	De groepen leraren vermijdt	vermijden	vermijdt	1	3	plural	De groepen leraren vermijden de persoon.
De groepen leraren stimuleren	De groepen leraren stimuleert	stimuleren	stimuleert	1	3	plural	De groepen leraren stimuleren de persoon.
De groepen moeders begrijpen	De groepen moeders begrijpt	begrijpen	begrijpt	1	3	plural	De groepen moeders begrijpen de persoon.
De groepen moeders verleiden	De groepen moeders verleidt	verleiden	verleidt	1	3	plural	De groepen moeders verleiden de persoon.
De groepen moeders herkennen	De groepen moeders herkent	herkennen	herkent	1	3	plural	De groepen moeders herkennen de persoon.
De groepen moeders vertrouwen	De groepen moeders vertrouwt	vertrouwen	vertrouwt	1	3	plural	De groepen moeders vertrouwen de persoon.
De groepen moeders horen	De groepen moeders hoort	horen	hoort	1	3	plural	De groepen moeders horen de persoon.
De groepen moeders groeten	De groepen moeders groet	groeten	groet	1	3	plural	De groepen moeders groeten de persoon.
De groepen moeders zien	De groepen moeders ziet	zien	ziet	1	3	plural	De groepen moeders zien de persoon.
De groepen moeders kennen	De groepen moeders kent	kennen	kent	1	3	plural	De groepen moeders kennen de persoon.
De groepen moeders bekritiseren	De groepen moeders bekritiseert	bekritiseren	bekritiseert	1	3	plural	De groepen moeders bekritiseren de persoon.
De groepen moeders missen	De groepen moeders mist	missen	mist	1	3	plural	De groepen moeders missen de persoon.
De groepen moeders roepen	De groepen moeders roept	roepen	roept	1	3	plural	De groepen moeders roepen de persoon.
De groepen moeders onderzoeken	De groepen moeders onderzoekt	onderzoeken	onderzoekt	1	3	plural	De groepen moeders onderzoeken de persoon.
De groepen moeders vermijden	De groepen moeders vermijdt	vermijden	vermijdt	1	3	plural	De groepen moeders vermijden de persoon.
De groepen moeders stimuleren	De groepen moeders stimuleert	stimuleren	stimuleert	1	3	plural	De groepen moeders stimuleren de persoon.
De groepen dichters begrijpen	De groepen dichters begrijpt	begrijpen	begrijpt	1	3	plural	De groepen dichters begrijpen de persoon.
De groepen dichters verleiden	De groepen dichters verleidt	verleiden	verleidt	1	3	plural	De groepen dichters verleiden de persoon.
De groepen dichters herkennen	De groepen dichters herkent	herkennen	herkent	1	3	plural	De groepen dichters herkennen de persoon.
De groepen dichters vertrouwen	De groepen dichters vertrouwt	vertrouwen	vertrouwt	1	3	plural	De groepen dichters vertrouwen de persoon.
De groepen dichters horen	De groepen dichters hoort	horen	hoort	1	3	plural	De groepen dichters horen de persoon.
De groepen dichters groeten	De groepen dichters groet	groeten	groet	1	3	plural	De groepen dichters groeten de persoon.
De groepen dichters zien	De groepen dichters ziet	zien	ziet	1	3	plural	De groepen dichters zien de persoon.
De groepen dichters kennen	De groepen dichters kent	kennen	kent	1	3	plural	De groepen dichters kennen de persoon.
De groepen dichters bekritiseren	De groepen dichters bekritiseert	bekritiseren	bekritiseert	1	3	plural	De groepen dichters bekritiseren de persoon.
De groepen dichters missen	De groepen dichters mist	missen	mist	1	3	plural	De groepen dichters missen de persoon.
De groepen dichters roepen	De groepen dichters roept	roepen	roept	1	3	plural	De groepen dichters roepen de persoon.
De groepen dichters onderzoeken	De groepen dichters onderzoekt	onderzoeken	onderzoekt	1	3	plural	De groepen dichters onderzoeken de persoon.
De groepen dichters vermijden	De groepen dichters vermijdt	vermijden	vermijdt	1	3	plural	De groepen dichters vermijden de persoon.
De groepen dichters stimuleren	De groepen dichters stimuleert	stimuleren	stimuleert	1	3	plural	De groepen dichters stimuleren de persoon.
De groepen zangers begrijpen	De groepen zangers begrijpt	begrijpen	begrijpt	1	3	plural	De groepen zangers begrijpen de persoon.
De groepen zangers verleiden	De groepen zangers verleidt	verleiden	verleidt	1	3	plural	De groepen zangers verleiden de persoon.
De groepen zangers herkennen	De groepen zangers herkent	herkennen	herkent	1	3	plural	De groepen zangers herkennen de persoon.
De groepen zangers vertrouwen	De groepen zangers vertrouwt	vertrouwen	vertrouwt	1	3	plural	De groepen zangers vertrouwen de persoon.
De groepen zangers horen	De groepen zangers hoort	horen	hoort	1	3	plural	De groepen zangers horen de persoon.
De groepen zangers groeten	De groepen zangers groet	groeten	groet	1	3	plural	De groepen zangers groeten de persoon.
De groepen zangers zien	De groepen zangers ziet	zien	ziet	1	3	plural	De groepen zangers zien de persoon.
De groepen zangers kennen	De groepen zangers kent	kennen	kent	1	3	plural	De groepen zangers kennen de persoon.
De groepen zangers bekritiseren	De groepen zangers bekritiseert	bekritiseren	bekritiseert	1	3	plural	De groepen zangers bekritiseren de persoon.
De groepen zangers missen	De groepen zangers mist	missen	mist	1	3	plural	De groepen zangers missen de persoon.
De groepen zangers roepen	De groepen zangers roept	roepen	roept	1	3	plural	De groepen zangers roepen de persoon.
De groepen zangers onderzoeken	De groepen zangers onderzoekt	onderzoeken	onderzoekt	1	3	plural	De groepen zangers onderzoeken de persoon.
De groepen zangers vermijden	De groepen zangers vermijdt	vermijden	vermijdt	1	3	plural	De groepen zangers vermijden de persoon.
De groepen zangers stimuleren	De groepen zangers stimuleert	stimuleren	stimuleert	1	3	plural	De groepen zangers stimuleren de persoon.
De groepen vrienden begrijpen	De groepen vrienden begrijpt	begrijpen	begrijpt	1	3	plural	De groepen vrienden begrijpen de persoon.
De groepen vrienden verleiden	De groepen vrienden verleidt	verleiden	verleidt	1	3	plural	De groepen vrienden verleiden de persoon.
De groepen vrienden herkennen	De groepen vrienden herkent	herkennen	herkent	1	3	plural	De groepen vrienden herkennen de persoon.
De groepen vrienden vertrouwen	De groepen vrienden vertrouwt	vertrouwen	vertrouwt	1	3	plural	De groepen vrienden vertrouwen de persoon.
De groepen vrienden horen	De groepen vrienden hoort	horen	hoort	1	3	plural	De groepen vrienden horen de persoon.
De groepen vrienden groeten	De groepen vrienden groet	groeten	groet	1	3	plural	De groepen vrienden groeten de persoon.
De groepen vrienden zien	De groepen vrienden ziet	zien	ziet	1	3	plural	De groepen vrienden zien de persoon.
De groepen vrienden kennen	De groepen vrienden kent	kennen	kent	1	3	plural	De groepen vrienden kennen de persoon.
De groepen vrienden bekritiseren	De groepen vrienden bekritiseert	bekritiseren	bekritiseert	1	3	plural	De groepen vrienden bekritiseren de persoon.
De groepen vrienden missen	De groepen vrienden mist	missen	mist	1	3	plural	De groepen vrienden missen de persoon.
De groepen vrienden roepen	De groepen vrienden roept	roepen	roept	1	3	plural	De groepen vrienden roepen de persoon.
De groepen vrienden onderzoeken	De groepen vrienden onderzoekt	onderzoeken	onderzoekt	1	3	plural	De groepen vrienden onderzoeken de persoon.
De groepen vrienden vermijden	De groepen vrienden vermijdt	vermijden	vermijdt	1	3	plural	De groepen vrienden vermijden de persoon.
De groepen vrienden stimuleren	De groepen vrienden stimuleert	stimuleren	stimuleert	1	3	plural	De groepen vrienden stimuleren de persoon.
De aantallen vrouwen begrijpen	De aantallen vrouwen begrijpt	begrijpen	begrijpt	1	3	plural	De aantallen vrouwen begrijpen de persoon.
De aantallen vrouwen verleiden	De aantallen vrouwen verleidt	verleiden	verleidt	1	3	plural	De aantallen vrouwen verleiden de persoon.
De aantallen vrouwen herkennen	De aantallen vrouwen herkent	herkennen	herkent	1	3	plural	De aantallen vrouwen herkennen de persoon.
De aantallen vrouwen vertrouwen	De aantallen vrouwen vertrouwt	vertrouwen	vertrouwt	1	3	plural	De aantallen vrouwen vertrouwen de persoon.
De aantallen vrouwen horen	De aantallen vrouwen hoort	horen	hoort	1	3	plural	De aantallen vrouwen horen de persoon.
De aantallen vrouwen groeten	De aantallen vrouwen groet	groeten	groet	1	3	plural	De aantallen vrouwen groeten de persoon.
De aantallen vrouwen zien	De aantallen vrouwen ziet	zien	ziet	1	3	plural	De aantallen vrouwen zien de persoon.
De aantallen vrouwen kennen	De aantallen vrouwen kent	kennen	kent	1	3	plural	De aantallen vrouwen kennen de persoon.
De aantallen vrouwen bekritiseren	De aantallen vrouwen bekritiseert	bekritiseren	bekritiseert	1	3	plural	De aantallen vrouwen bekritiseren de persoon.
De aantallen vrouwen missen	De aantallen vrouwen mist	missen	mist	1	3	plural	De aantallen vrouwen missen de persoon.
De aantallen vrouwen roepen	De aantallen vrouwen roept	roepen	roept	1	3	plural	De aantallen vrouwen roepen de persoon.
De aantallen vrouwen onderzoeken	De aantallen vrouwen onderzoekt	onderzoeken	onderzoekt	1	3	plural	De aantallen vrouwen onderzoeken de persoon.
De aantallen vrouwen vermijden	De aantallen vrouwen vermijdt	vermijden	vermijdt	1	3	plural	De aantallen vrouwen vermijden de persoon.
De aantallen vrouwen stimuleren	De aantallen vrouwen stimuleert	stimuleren	stimuleert	1	3	plural	De aantallen vrouwen stimuleren de persoon.
De aantallen boeren begrijpen	De aantallen boeren begrijpt	begrijpen	begrijpt	1	3	plural	De aantallen boeren begrijpen de persoon.
De aantallen boeren verleiden	De aantallen boeren verleidt	verleiden	verleidt	1	3	plural	De aantallen boeren verleiden de persoon.
De aantallen boeren herkennen	De aantallen boeren herkent	herkennen	herkent	1	3	plural	De aantallen boeren herkennen de persoon.
De aantallen boeren vertrouwen	De aantallen boeren vertrouwt	vertrouwen	vertrouwt	1	3	plural	De aantallen boeren vertrouwen de persoon.
De aantallen boeren horen	De aantallen boeren hoort	horen	hoort	1	3	plural	De aantallen boeren horen de persoon.
De aantallen boeren groeten	De aantallen boeren groet	groeten	groet	1	3	plural	De aantallen boeren groeten de persoon.
De aantallen boeren zien	De aantallen boeren ziet	zien	ziet	1	3	plural	De aantallen boeren zien de persoon.
De aantallen boeren kennen	De aantallen boeren kent	kennen	kent	1	3	plural	De aantallen boeren kennen de persoon.
De aantallen boeren bekritiseren	De aantallen boeren bekritiseert	bekritiseren	bekritiseert	1	3	plural	De aantallen boeren bekritiseren de persoon.
De aantallen boeren missen	De aantallen boeren mist	missen	mist	1	3	plural	De aantallen boeren missen de persoon.
De aantallen boeren roepen	De aantallen boeren roept	roepen	roept	1	3	plural	De aantallen boeren roepen de persoon.
De aantallen boeren onderzoeken	De aantallen boeren onderzoekt	onderzoeken	onderzoekt	1	3	plural	De aantallen boeren onderzoeken de persoon.
De aantallen boeren vermijden	De aantallen boeren vermijdt	vermijden	vermijdt	1	3	plural	De aantallen boeren vermijden de persoon.
De aantallen boeren stimuleren	De aantallen boeren stimuleert	stimuleren	stimuleert	1	3	plural	De aantallen boeren stimuleren de persoon.
De aantallen doktoren begrijpen	De aantallen doktoren begrijpt	begrijpen	begrijpt	1	3	plural	De aantallen doktoren begrijpen de persoon.
De aantallen doktoren verleiden	De aantallen doktoren verleidt	verleiden	verleidt	1	3	plural	De aantallen doktoren verleiden de persoon.
De aantallen doktoren herkennen	De aantallen doktoren herkent	herkennen	herkent	1	3	plural	De aantallen doktoren herkennen de persoon.
De aantallen doktoren vertrouwen	De aantallen doktoren vertrouwt	vertrouwen	vertrouwt	1	3	plural	De aantallen doktoren vertrouwen de persoon.
De aantallen doktoren horen	De aantallen doktoren hoort	horen	hoort	1	3	plural	De aantallen doktoren horen de persoon.
De aantallen doktoren groeten	De aantallen doktoren groet	groeten	groet	1	3	plural	De aantallen doktoren groeten de persoon.
De aantallen doktoren zien	De aantallen doktoren ziet	zien	ziet	1	3	plural	De aantallen doktoren zien de persoon.
De aantallen doktoren kennen	De aantallen doktoren kent	kennen	kent	1	3	plural	De aantallen doktoren kennen de persoon.
De aantallen doktoren bekritiseren	De aantallen doktoren bekritiseert	bekritiseren	bekritiseert	1	3	plural	De aantallen doktoren bekritiseren de persoon.
De aantallen doktoren missen	De aantallen doktoren mist	missen	mist	1	3	plural	De aantallen doktoren missen de persoon.
De aantallen doktoren roepen	De aantallen doktoren roept	roepen	roept	1	3	plural	De aantallen doktoren roepen de persoon.
De aantallen doktoren onderzoeken	De aantallen doktoren onderzoekt	onderzoeken	onderzoekt	1	3	plural	De aantallen doktoren onderzoeken de persoon.
De aantallen doktoren vermijden	De aantallen doktoren vermijdt	vermijden	vermijdt	1	3	plural	De aantallen doktoren vermijden de persoon.
De aantallen doktoren stimuleren	De aantallen doktoren stimuleert	stimuleren	stimuleert	1	3	plural	De aantallen doktoren stimuleren de persoon.
De aantallen ooms begrijpen	De aantallen ooms begrijpt	begrijpen	begrijpt	1	3	plural	De aantallen ooms begrijpen de persoon.
De aantallen ooms verleiden	De aantallen ooms verleidt	verleiden	verleidt	1	3	plural	De aantallen ooms verleiden de persoon.
De aantallen ooms herkennen	De aantallen ooms herkent	herkennen	herkent	1	3	plural	De aantallen ooms herkennen de persoon.
De aantallen ooms vertrouwen	De aantallen ooms vertrouwt	vertrouwen	vertrouwt	1	3	plural	De aantallen ooms vertrouwen de persoon.
De aantallen ooms horen	De aantallen ooms hoort	horen	hoort	1	3	plural	De aantallen ooms horen de persoon.
De aantallen ooms groeten	De aantallen ooms groet	groeten	groet	1	3	plural	De aantallen ooms groeten de persoon.
De aantallen ooms zien	De aantallen ooms ziet	zien	ziet	1	3	plural	De aantallen ooms zien de persoon.
De aantallen ooms kennen	De aantallen ooms kent	kennen	kent	1	3	plural	De aantallen ooms kennen de persoon.
De aantallen ooms bekritiseren	De aantallen ooms bekritiseert	bekritiseren	bekritiseert	1	3	plural	De aantallen ooms bekritiseren de persoon.
De aantallen ooms missen	De aantallen ooms mist	missen	mist	1	3	plural	De aantallen ooms missen de persoon.
De aantallen ooms roepen	De aantallen ooms roept	roepen	roept	1	3	plural	De aantallen ooms roepen de persoon.
De aantallen ooms onderzoeken	De aantallen ooms onderzoekt	onderzoeken	onderzoekt	1	3	plural	De aantallen ooms onderzoeken de persoon.
De aantallen ooms vermijden	De aantallen ooms vermijdt	vermijden	vermijdt	1	3	plural	De aantallen ooms vermijden de persoon.
De aantallen ooms stimuleren	De aantallen ooms stimuleert	stimuleren	stimuleert	1	3	plural	De aantallen ooms stimuleren de persoon.
De aantallen jongens begrijpen	De aantallen jongens begrijpt	begrijpen	begrijpt	1	3	plural	De aantallen jongens begrijpen de persoon.
De aantallen jongens verleiden	De aantallen jongens verleidt	verleiden	verleidt	1	3	plural	De aantallen jongens verleiden de persoon.
De aantallen jongens herkennen	De aantallen jongens herkent	herkennen	herkent	1	3	plural	De aantallen jongens herkennen de persoon.
De aantallen jongens vertrouwen	De aantallen jongens vertrouwt	vertrouwen	vertrouwt	1	3	plural	De aantallen jongens vertrouwen de persoon.
De aantallen jongens horen	De aantallen jongens hoort	horen	hoort	1	3	plural	De aantallen jongens horen de persoon.
De aantallen jongens groeten	De aantallen jongens groet	groeten	groet	1	3	plural	De aantallen jongens groeten de persoon.
De aantallen jongens zien	De aantallen jongens ziet	zien	ziet	1	3	plural	De aantallen jongens zien de persoon.
De aantallen jongens kennen	De aantallen jongens kent	kennen	kent	1	3	plural	De aantallen jongens kennen de persoon.
De aantallen jongens bekritiseren	De aantallen jongens bekritiseert	bekritiseren	bekritiseert	1	3	plural	De aantallen jongens bekritiseren de persoon.
De aantallen jongens missen	De aantallen jongens mist	missen	mist	1	3	plural	De aantallen jongens missen de persoon.
De aantallen jongens roepen	De aantallen jongens roept	roepen	roept	1	3	plural	De aantallen jongens roepen de persoon.
De aantallen jongens onderzoeken	De aantallen jongens onderzoekt	onderzoeken	onderzoekt	1	3	plural	De aantallen jongens onderzoeken de persoon.
De aantallen jongens vermijden	De aantallen jongens vermijdt	vermijden	vermijdt	1	3	plural	De aantallen jongens vermijden de persoon.
De aantallen jongens stimuleren	De aantallen jongens stimuleert	stimuleren	stimuleert	1	3	plural	De aantallen jongens stimuleren de persoon.
De aantallen meiden begrijpen	De aantallen meiden begrijpt	begrijpen	begrijpt	1	3	plural	De aantallen meiden begrijpen de persoon.
De aantallen meiden verleiden	De aantallen meiden verleidt	verleiden	verleidt	1	3	plural	De aantallen meiden verleiden de persoon.
De aantallen meiden herkennen	De aantallen meiden herkent	herkennen	herkent	1	3	plural	De aantallen meiden herkennen de persoon.
De aantallen meiden vertrouwen	De aantallen meiden vertrouwt	vertrouwen	vertrouwt	1	3	plural	De aantallen meiden vertrouwen de persoon.
De aantallen meiden horen	De aantallen meiden hoort	horen	hoort	1	3	plural	De aantallen meiden horen de persoon.
De aantallen meiden groeten	De aantallen meiden groet	groeten	groet	1	3	plural	De aantallen meiden groeten de persoon.
De aantallen meiden zien	De aantallen meiden ziet	zien	ziet	1	3	plural	De aantallen meiden zien de persoon.
De aantallen meiden kennen	De aantallen meiden kent	kennen	kent	1	3	plural	De aantallen meiden kennen de persoon.
De aantallen meiden bekritiseren	De aantallen meiden bekritiseert	bekritiseren	bekritiseert	1	3	plural	De aantallen meiden bekritiseren de persoon.
De aantallen meiden missen	De aantallen meiden mist	missen	mist	1	3	plural	De aantallen meiden missen de persoon.
De aantallen meiden roepen	De aantallen meiden roept	roepen	roept	1	3	plural	De aantallen meiden roepen de persoon.
De aantallen meiden onderzoeken	De aantallen meiden onderzoekt	onderzoeken	onderzoekt	1	3	plural	De aantallen meiden onderzoeken de persoon.
De aantallen meiden vermijden	De aantallen meiden vermijdt	vermijden	vermijdt	1	3	plural	De aantallen meiden vermijden de persoon.
De aantallen meiden stimuleren	De aantallen meiden stimuleert	stimuleren	stimuleert	1	3	plural	De aantallen meiden stimuleren de persoon.
De aantallen timmermannen begrijpen	De aantallen timmermannen begrijpt	begrijpen	begrijpt	1	3	plural	De aantallen timmermannen begrijpen de persoon.
De aantallen timmermannen verleiden	De aantallen timmermannen verleidt	verleiden	verleidt	1	3	plural	De aantallen timmermannen verleiden de persoon.
De aantallen timmermannen herkennen	De aantallen timmermannen herkent	herkennen	herkent	1	3	plural	De aantallen timmermannen herkennen de persoon.
De aantallen timmermannen vertrouwen	De aantallen timmermannen vertrouwt	vertrouwen	vertrouwt	1	3	plural	De aantallen timmermannen vertrouwen de persoon.
De aantallen timmermannen horen	De aantallen timmermannen hoort	horen	hoort	1	3	plural	De aantallen timmermannen horen de persoon.
De aantallen timmermannen groeten	De aantallen timmermannen groet	groeten	groet	1	3	plural	De aantallen timmermannen groeten de persoon.
De aantallen timmermannen zien	De aantallen timmermannen ziet	zien	ziet	1	3	plural	De aantallen timmermannen zien de persoon.
De aantallen timmermannen kennen	De aantallen timmermannen kent	kennen	kent	1	3	plural	De aantallen timmermannen kennen de persoon.
De aantallen timmermannen bekritiseren	De aantallen timmermannen bekritiseert	bekritiseren	bekritiseert	1	3	plural	De aantallen timmermannen bekritiseren de persoon.
De aantallen timmermannen missen	De aantallen timmermannen mist	missen	mist	1	3	plural	De aantallen timmermannen missen de persoon.
De aantallen timmermannen roepen	De aantallen timmermannen roept	roepen	roept	1	3	plural	De aantallen timmermannen roepen de persoon.
De aantallen timmermannen onderzoeken	De aantallen timmermannen onderzoekt	onderzoeken	onderzoekt	1	3	plural	De aantallen timmermannen onderzoeken de persoon.
De aantallen timmermannen vermijden	De aantallen timmermannen vermijdt	vermijden	vermijdt	1	3	plural	De aantallen timmermannen vermijden de persoon.
De aantallen timmermannen stimuleren	De aantallen timmermannen stimuleert	stimuleren	stimuleert	1	3	plural	De aantallen timmermannen stimuleren de persoon.
De aantallen tantes begrijpen	De aantallen tantes begrijpt	begrijpen	begrijpt	1	3	plural	De aantallen tantes begrijpen de persoon.
De aantallen tantes verleiden	De aantallen tantes verleidt	verleiden	verleidt	1	3	plural	De aantallen tantes verleiden de persoon.
De aantallen tantes herkennen	De aantallen tantes herkent	herkennen	herkent	1	3	plural	De aantallen tantes herkennen de persoon.
De aantallen tantes vertrouwen	De aantallen tantes vertrouwt	vertrouwen	vertrouwt	1	3	plural	De aantallen tantes vertrouwen de persoon.
De aantallen tantes horen	De aantallen tantes hoort	horen	hoort	1	3	plural	De aantallen tantes horen de persoon.
De aantallen tantes groeten	De aantallen tantes groet	groeten	groet	1	3	plural	De aantallen tantes groeten de persoon.
De aantallen tantes zien	De aantallen tantes ziet	zien	ziet	1	3	plural	De aantallen tantes zien de persoon.
De aantallen tantes kennen	De aantallen tantes kent	kennen	kent	1	3	plural	De aantallen tantes kennen de persoon.
De aantallen tantes bekritiseren	De aantallen tantes bekritiseert	bekritiseren	bekritiseert	1	3	plural	De aantallen tantes bekritiseren de persoon.
De aantallen tantes missen	De aantallen tantes mist	missen	mist	1	3	plural	De aantallen tantes missen de persoon.
De aantallen tantes roepen	De aantallen tantes roept	roepen	roept	1	3	plural	De aantallen tantes roepen de persoon.
De aantallen tantes onderzoeken	De aantallen tantes onderzoekt	onderzoeken	onderzoekt	1	3	plural	De aantallen tantes onderzoeken de persoon.
De aantallen tantes vermijden	De aantallen tantes vermijdt	vermijden	vermijdt	1	3	plural	De aantallen tantes vermijden de persoon.
De aantallen tantes stimuleren	De aantallen tantes stimuleert	stimuleren	stimuleert	1	3	plural	De aantallen tantes stimuleren de persoon.
De aantallen mannen begrijpen	De aantallen mannen begrijpt	begrijpen	begrijpt	1	3	plural	De aantallen mannen begrijpen de persoon.
De aantallen mannen verleiden	De aantallen mannen verleidt	verleiden	verleidt	1	3	plural	De aantallen mannen verleiden de persoon.
De aantallen mannen herkennen	De aantallen mannen herkent	herkennen	herkent	1	3	plural	De aantallen mannen herkennen de persoon.
De aantallen mannen vertrouwen	De aantallen mannen vertrouwt	vertrouwen	vertrouwt	1	3	plural	De aantallen mannen vertrouwen de persoon.
De aantallen mannen horen	De aantallen mannen hoort	horen	hoort	1	3	plural	De aantallen mannen horen de persoon.
De aantallen mannen groeten	De aantallen mannen groet	groeten	groet	1	3	plural	De aantallen mannen groeten de persoon.
De aantallen mannen zien	De aantallen mannen ziet	zien	ziet	1	3	plural	De aantallen mannen zien de persoon.
De aantallen mannen kennen	De aantallen mannen kent	kennen	kent	1	3	plural	De aantallen mannen kennen de persoon.
De aantallen mannen bekritiseren	De aantallen mannen bekritiseert	bekritiseren	bekritiseert	1	3	plural	De aantallen mannen bekritiseren de persoon.
De aantallen mannen missen	De aantallen mannen mist	missen	mist	1	3	plural	De aantallen mannen missen de persoon.
De aantallen mannen roepen	De aantallen mannen roept	roepen	roept	1	3	plural	De aantallen mannen roepen de persoon.
De aantallen mannen onderzoeken	De aantallen mannen onderzoekt	onderzoeken	onderzoekt	1	3	plural	De aantallen mannen onderzoeken de persoon.
De aantallen mannen vermijden	De aantallen mannen vermijdt	vermijden	vermijdt	1	3	plural	De aantallen mannen vermijden de persoon.
De aantallen mannen stimuleren	De aantallen mannen stimuleert	stimuleren	stimuleert	1	3	plural	De aantallen mannen stimuleren de persoon.
De aantallen vaders begrijpen	De aantallen vaders begrijpt	begrijpen	begrijpt	1	3	plural	De aantallen vaders begrijpen de persoon.
De aantallen vaders verleiden	De aantallen vaders verleidt	verleiden	verleidt	1	3	plural	De aantallen vaders verleiden de persoon.
De aantallen vaders herkennen	De aantallen vaders herkent	herkennen	herkent	1	3	plural	De aantallen vaders herkennen de persoon.
De aantallen vaders vertrouwen	De aantallen vaders vertrouwt	vertrouwen	vertrouwt	1	3	plural	De aantallen vaders vertrouwen de persoon.
De aantallen vaders horen	De aantallen vaders hoort	horen	hoort	1	3	plural	De aantallen vaders horen de persoon.
De aantallen vaders groeten	De aantallen vaders groet	groeten	groet	1	3	plural	De aantallen vaders groeten de persoon.
De aantallen vaders zien	De aantallen vaders ziet	zien	ziet	1	3	plural	De aantallen vaders zien de persoon.
De aantallen vaders kennen	De aantallen vaders kent	kennen	kent	1	3	plural	De aantallen vaders kennen de persoon.
De aantallen vaders bekritiseren	De aantallen vaders bekritiseert	bekritiseren	bekritiseert	1	3	plural	De aantallen vaders bekritiseren de persoon.
De aantallen vaders missen	De aantallen vaders mist	missen	mist	1	3	plural	De aantallen vaders missen de persoon.
De aantallen vaders roepen	De aantallen vaders roept	roepen	roept	1	3	plural	De aantallen vaders roepen de persoon.
De aantallen vaders onderzoeken	De aantallen vaders onderzoekt	onderzoeken	onderzoekt	1	3	plural	De aantallen vaders onderzoeken de persoon.
De aantallen vaders vermijden	De aantallen vaders vermijdt	vermijden	vermijdt	1	3	plural	De aantallen vaders vermijden de persoon.
De aantallen vaders stimuleren	De aantallen vaders stimuleert	stimuleren	stimuleert	1	3	plural	De aantallen vaders stimuleren de persoon.
De aantallen advocaten begrijpen	De aantallen advocaten begrijpt	begrijpen	begrijpt	1	3	plural	De aantallen advocaten begrijpen de persoon.
De aantallen advocaten verleiden	De aantallen advocaten verleidt	verleiden	verleidt	1	3	plural	De aantallen advocaten verleiden de persoon.
De aantallen advocaten herkennen	De aantallen advocaten herkent	herkennen	herkent	1	3	plural	De aantallen advocaten herkennen de persoon.
De aantallen advocaten vertrouwen	De aantallen advocaten vertrouwt	vertrouwen	vertrouwt	1	3	plural	De aantallen advocaten vertrouwen de persoon.
De aantallen advocaten horen	De aantallen advocaten hoort	horen	hoort	1	3	plural	De aantallen advocaten horen de persoon.
De aantallen advocaten groeten	De aantallen advocaten groet	groeten	groet	1	3	plural	De aantallen advocaten groeten de persoon.
De aantallen advocaten zien	De aantallen advocaten ziet	zien	ziet	1	3	plural	De aantallen advocaten zien de persoon.
De aantallen advocaten kennen	De aantallen advocaten kent	kennen	kent	1	3	plural	De aantallen advocaten kennen de persoon.
